onset	duration	sample	trial_type
0.000000	0.000000	1	start
78.086000	0.000000	39044	S11
79.628000	0.000000	39815	S12
79.986000	0.000000	39994	S13
83.728000	0.000000	41865	S81
85.256000	0.000000	42629	S82
85.602000	0.000000	42802	S83
89.286000	0.000000	44644	S61
90.812000	0.000000	45407	S62
91.162000	0.000000	45582	S63
94.846000	0.000000	47424	S61
96.392000	0.000000	48197	S62
96.738000	0.000000	48370	S63
100.326000	0.000000	50164	S31
101.874000	0.000000	50938	S32
102.180000	0.000000	51091	S33
105.606000	0.000000	52804	S41
107.134000	0.000000	53568	S42
107.490000	0.000000	53746	S43
111.114000	0.000000	55558	S11
112.664000	0.000000	56333	S12
113.010000	0.000000	56506	S13
116.606000	0.000000	58304	S31
118.132000	0.000000	59067	S32
118.428000	0.000000	59215	S33
121.828000	0.000000	60915	S81
123.386000	0.000000	61694	S82
123.658000	0.000000	61830	S83
126.960000	0.000000	63481	S71
128.508000	0.000000	64255	S72
128.822000	0.000000	64412	S73
132.308000	0.000000	66155	S71
133.846000	0.000000	66924	S72
134.140000	0.000000	67071	S73
137.514000	0.000000	68758	S41
139.044000	0.000000	69523	S42
139.398000	0.000000	69700	S43
143.152000	0.000000	71577	S31
144.696000	0.000000	72349	S32
145.048000	0.000000	72525	S33
148.760000	0.000000	74381	S61
150.308000	0.000000	75155	S62
150.596000	0.000000	75299	S63
153.904000	0.000000	76953	S81
155.436000	0.000000	77719	S82
155.808000	0.000000	77905	S83
159.544000	0.000000	79773	S31
161.090000	0.000000	80546	S32
161.370000	0.000000	80686	S33
164.722000	0.000000	82362	S71
166.272000	0.000000	83137	S72
166.608000	0.000000	83305	S73
170.218000	0.000000	85110	S31
171.754000	0.000000	85878	S32
172.116000	0.000000	86059	S33
175.838000	0.000000	87920	S41
177.382000	0.000000	88692	S42
177.734000	0.000000	88868	S43
181.410000	0.000000	90706	S51
182.954000	0.000000	91478	S52
183.308000	0.000000	91655	S53
186.984000	0.000000	93493	S81
188.508000	0.000000	94255	S82
188.860000	0.000000	94431	S83
192.580000	0.000000	96291	S41
194.128000	0.000000	97065	S42
194.462000	0.000000	97232	S46
197.988000	0.000000	98995	S31
199.538000	0.000000	99770	S32
199.872000	0.000000	99937	S33
203.450000	0.000000	101726	S81
204.996000	0.000000	102499	S82
205.308000	0.000000	102655	S83
208.816000	0.000000	104409	S31
210.364000	0.000000	105183	S32
210.692000	0.000000	105347	S33
214.194000	0.000000	107098	S81
215.742000	0.000000	107872	S82
216.034000	0.000000	108018	S83
219.364000	0.000000	109683	S81
220.912000	0.000000	110457	S82
221.208000	0.000000	110605	S83
224.628000	0.000000	112315	S11
226.166000	0.000000	113084	S12
226.488000	0.000000	113245	S13
230.040000	0.000000	115021	S11
231.568000	0.000000	115785	S12
231.838000	0.000000	115920	S13
235.174000	0.000000	117588	S61
236.724000	0.000000	118363	S62
237.030000	0.000000	118516	S63
240.518000	0.000000	120260	S11
242.066000	0.000000	121034	S12
242.344000	0.000000	121173	S13
245.636000	0.000000	122819	S51
247.184000	0.000000	123593	S52
247.556000	0.000000	123779	S53
251.294000	0.000000	125648	S21
252.822000	0.000000	126412	S22
253.092000	0.000000	126547	S23
256.378000	0.000000	128190	S41
257.924000	0.000000	128963	S42
258.262000	0.000000	129132	S43
261.858000	0.000000	130930	S11
263.388000	0.000000	131695	S12
263.684000	0.000000	131843	S13
267.100000	0.000000	133551	S61
268.626000	0.000000	134314	S62
269.032000	0.000000	134517	S66
272.824000	0.000000	136413	S61
274.372000	0.000000	137187	S62
274.650000	0.000000	137326	S63
277.944000	0.000000	138973	S11
279.480000	0.000000	139741	S12
