onset	duration	sample	trial_type
0.000000	0.000000	1	start
237.374000	0.000000	118688	S41
238.908000	0.000000	119455	S42
239.176000	0.000000	119589	S43
242.508000	0.000000	121255	S21
244.042000	0.000000	122022	S22
244.400000	0.000000	122201	S23
248.192000	0.000000	124097	S61
249.724000	0.000000	124863	S62
250.004000	0.000000	125003	S63
253.342000	0.000000	126672	S21
254.874000	0.000000	127438	S22
255.200000	0.000000	127601	S23
258.808000	0.000000	129405	S71
260.342000	0.000000	130172	S72
260.610000	0.000000	130306	S73
263.958000	0.000000	131980	S31
265.492000	0.000000	132747	S32
265.818000	0.000000	132910	S33
269.408000	0.000000	134705	S11
270.942000	0.000000	135472	S12
271.284000	0.000000	135643	S13
274.942000	0.000000	137472	S81
276.474000	0.000000	138238	S82
276.742000	0.000000	138372	S83
280.042000	0.000000	140022	S81
281.574000	0.000000	140788	S82
281.902000	0.000000	140952	S83
285.458000	0.000000	142730	S21
286.992000	0.000000	143497	S22
287.282000	0.000000	143642	S23
290.692000	0.000000	145347	S51
292.224000	0.000000	146113	S52
292.526000	0.000000	146264	S53
295.974000	0.000000	147988	S71
297.508000	0.000000	148755	S72
297.798000	0.000000	148900	S73
301.208000	0.000000	150605	S71
302.742000	0.000000	151372	S72
303.062000	0.000000	151532	S73
306.658000	0.000000	153330	S71
308.192000	0.000000	154097	S72
308.528000	0.000000	154265	S73
312.192000	0.000000	156097	S81
313.724000	0.000000	156863	S82
313.998000	0.000000	157000	S83
317.310000	0.000000	158656	S11
318.842000	0.000000	159422	S12
319.132000	0.000000	159567	S13
322.526000	0.000000	161264	S51
324.058000	0.000000	162030	S52
324.396000	0.000000	162199	S53
328.058000	0.000000	164030	S21
329.592000	0.000000	164797	S22
329.928000	0.000000	164965	S23
333.576000	0.000000	166789	S21
335.108000	0.000000	167555	S22
335.456000	0.000000	167729	S23
339.142000	0.000000	169572	S51
340.676000	0.000000	170339	S52
340.996000	0.000000	170499	S53
344.542000	0.000000	172272	S11
346.076000	0.000000	173039	S12
346.402000	0.000000	173202	S13
349.976000	0.000000	174989	S11
351.508000	0.000000	175755	S12
351.788000	0.000000	175895	S13
355.108000	0.000000	177555	S41
356.642000	0.000000	178322	S42
356.980000	0.000000	178491	S43
360.626000	0.000000	180314	S11
362.158000	0.000000	181080	S12
362.502000	0.000000	181252	S13
366.158000	0.000000	183080	S41
367.692000	0.000000	183847	S42
368.034000	0.000000	184018	S43
371.692000	0.000000	185847	S81
373.226000	0.000000	186614	S82
373.520000	0.000000	186761	S83
376.926000	0.000000	188464	S71
378.458000	0.000000	189230	S72
378.774000	0.000000	189388	S73
382.292000	0.000000	191147	S71
383.826000	0.000000	191914	S72
384.184000	0.000000	192093	S73
387.892000	0.000000	193947	S41
389.426000	0.000000	194714	S42
389.726000	0.000000	194864	S43
393.176000	0.000000	196589	S11
394.708000	0.000000	197355	S12
395.010000	0.000000	197506	S13
398.494000	0.000000	199248	S81
400.026000	0.000000	200014	S82
400.336000	0.000000	200169	S83
403.826000	0.000000	201914	S51
405.360000	0.000000	202681	S52
405.702000	0.000000	202852	S53
409.376000	0.000000	204689	S11
410.910000	0.000000	205456	S12
411.272000	0.000000	205637	S13
415.060000	0.000000	207531	S41
416.592000	0.000000	208297	S42
416.860000	0.000000	208431	S43
420.142000	0.000000	210072	S41
421.676000	0.000000	210839	S42
421.966000	0.000000	210984	S43
425.342000	0.000000	212672	S41
426.876000	0.000000	213439	S42
427.154000	0.000000	213578	S43
430.492000	0.000000	215247	S21
432.026000	0.000000	216014	S22
432.326000	0.000000	216164	S23
435.792000	0.000000	217897	S51
437.326000	0.000000	218664	S52
437.632000	0.000000	218817	S53
441.126000	0.000000	220564	S71
442.660000	0.000000	221331	S72
443.012000	0.000000	221507	S73
446.726000	0.000000	223364	S61
448.260000	0.000000	224131	S62
448.596000	0.000000	224299	S63
452.242000	0.000000	226122	S41
453.776000	0.000000	226889	S42
454.060000	0.000000	227031	S43
457.442000	0.000000	228722	S61
458.976000	0.000000	229489	S62
459.260000	0.000000	229631	S63
462.692000	0.000000	231347	S31
464.226000	0.000000	232114	S32
464.548000	0.000000	232275	S33
468.128000	0.000000	234065	S81
469.660000	0.000000	234831	S82
469.948000	0.000000	234975	S83
473.360000	0.000000	236681	S51
474.892000	0.000000	237447	S52
475.210000	0.000000	237606	S53
478.742000	0.000000	239372	S51
480.276000	0.000000	240139	S52
480.640000	0.000000	240321	S53
484.444000	0.000000	242223	S21
485.976000	0.000000	242989	S22
486.244000	0.000000	243123	S23
489.510000	0.000000	244756	S81
491.044000	0.000000	245523	S82
491.402000	0.000000	245702	S83
495.144000	0.000000	247573	S51
496.676000	0.000000	248339	S52
496.988000	0.000000	248495	S53
500.510000	0.000000	250256	S51
502.044000	0.000000	251023	S52
502.370000	0.000000	251186	S53
505.976000	0.000000	252989	S11
507.510000	0.000000	253756	S12
507.842000	0.000000	253922	S13
511.460000	0.000000	255731	S41
512.994000	0.000000	256498	S42
513.362000	0.000000	256682	S43
517.160000	0.000000	258581	S61
518.694000	0.000000	259348	S62
519.062000	0.000000	259532	S63
522.826000	0.000000	261414	S71
524.360000	0.000000	262181	S72
524.702000	0.000000	262352	S73
528.360000	0.000000	264181	S31
529.894000	0.000000	264948	S32
530.188000	0.000000	265095	S33
533.626000	0.000000	266814	S71
535.160000	0.000000	267581	S72
535.502000	0.000000	267752	S76
539.144000	0.000000	269573	S71
540.676000	0.000000	270339	S72
541.040000	0.000000	270521	S73
544.828000	0.000000	272415	S31
546.360000	0.000000	273181	S32
546.672000	0.000000	273337	S33
550.162000	0.000000	275082	S61
551.694000	0.000000	275848	S62
552.000000	0.000000	276001	S63
555.460000	0.000000	277731	S31
556.994000	0.000000	278498	S32
557.268000	0.000000	278635	S33
560.644000	0.000000	280323	S81
562.178000	0.000000	281090	S82
562.540000	0.000000	281271	S83
566.294000	0.000000	283148	S61
567.828000	0.000000	283915	S62
568.116000	0.000000	284059	S63
571.544000	0.000000	285773	S51
573.078000	0.000000	286540	S52
573.404000	0.000000	286703	S53
576.978000	0.000000	288490	S51
578.510000	0.000000	289256	S52
578.794000	0.000000	289398	S53
582.160000	0.000000	291081	S31
583.694000	0.000000	291848	S32
584.042000	0.000000	292022	S33
587.828000	0.000000	293915	S11
589.360000	0.000000	294681	S12
589.714000	0.000000	294858	S13
593.478000	0.000000	296740	S41
595.010000	0.000000	297506	S42
595.300000	0.000000	297651	S43
598.778000	0.000000	299390	S61
600.310000	0.000000	300156	S62
600.654000	0.000000	300328	S63
604.278000	0.000000	302140	S21
605.810000	0.000000	302906	S22
606.180000	0.000000	303091	S23
609.994000	0.000000	304998	S31
611.528000	0.000000	305765	S32
611.874000	0.000000	305938	S33
615.544000	0.000000	307773	S31
617.078000	0.000000	308540	S32
617.398000	0.000000	308700	S33
620.944000	0.000000	310473	S21
622.478000	0.000000	311240	S22
622.772000	0.000000	311387	S23
626.278000	0.000000	313140	S51
627.810000	0.000000	313906	S52
628.100000	0.000000	314051	S56
631.462000	0.000000	315732	S31
632.994000	0.000000	316498	S32
633.284000	0.000000	316643	S33
712.028000	0.000000	356015	S21
713.562000	0.000000	356782	S22
713.888000	0.000000	356945	S23
717.462000	0.000000	358732	S21
718.994000	0.000000	359498	S22
719.306000	0.000000	359654	S23
722.796000	0.000000	361399	S11
724.328000	0.000000	362165	S12
724.666000	0.000000	362334	S13
728.280000	0.000000	364141	S71
729.812000	0.000000	364907	S72
730.090000	0.000000	365046	S73
733.428000	0.000000	366715	S61
734.962000	0.000000	367482	S62
735.310000	0.000000	367656	S63
738.978000	0.000000	369490	S41
740.512000	0.000000	370257	S42
740.812000	0.000000	370407	S43
744.262000	0.000000	372132	S21
745.796000	0.000000	372899	S22
746.106000	0.000000	373054	S23
749.596000	0.000000	374799	S81
751.128000	0.000000	375565	S82
751.444000	0.000000	375723	S83
754.962000	0.000000	377482	S81
756.496000	0.000000	378249	S82
756.848000	0.000000	378425	S83
760.578000	0.000000	380290	S41
762.112000	0.000000	381057	S42
762.428000	0.000000	381215	S43
765.928000	0.000000	382965	S71
767.462000	0.000000	383732	S72
767.756000	0.000000	383879	S73
771.212000	0.000000	385607	S11
772.746000	0.000000	386374	S12
773.114000	0.000000	386558	S13
776.896000	0.000000	388449	S31
778.428000	0.000000	389215	S32
778.770000	0.000000	389386	S33
782.446000	0.000000	391224	S81
783.978000	0.000000	391990	S82
784.296000	0.000000	392149	S86
787.814000	0.000000	393908	S41
789.346000	0.000000	394674	S42
789.630000	0.000000	394816	S43
793.062000	0.000000	396532	S21
794.596000	0.000000	397299	S22
794.962000	0.000000	397482	S23
798.412000	0.000000	399207	S21
799.946000	0.000000	399974	S22
800.314000	0.000000	400158	S23
804.130000	0.000000	402066	S61
805.662000	0.000000	402832	S62
805.988000	0.000000	402995	S63
809.564000	0.000000	404783	S31
811.096000	0.000000	405549	S32
811.448000	0.000000	405725	S33
815.146000	0.000000	407574	S11
816.680000	0.000000	408341	S12
816.980000	0.000000	408491	S13
820.446000	0.000000	410224	S71
821.980000	0.000000	410991	S72
822.248000	0.000000	411125	S73
825.530000	0.000000	412766	S11
827.062000	0.000000	413532	S12
827.374000	0.000000	413688	S13
830.862000	0.000000	415432	S51
832.396000	0.000000	416199	S52
832.728000	0.000000	416365	S56
836.312000	0.000000	418157	S21
837.846000	0.000000	418924	S22
838.168000	0.000000	419085	S23
841.712000	0.000000	420857	S81
843.246000	0.000000	421624	S82
843.588000	0.000000	421795	S83
847.230000	0.000000	423616	S31
848.762000	0.000000	424382	S32
849.100000	0.000000	424551	S33
852.762000	0.000000	426382	S51
854.296000	0.000000	427149	S52
854.628000	0.000000	427315	S53
858.212000	0.000000	429107	S41
859.746000	0.000000	429874	S42
860.072000	0.000000	430037	S43
863.630000	0.000000	431816	S11
865.162000	0.000000	432582	S12
865.458000	0.000000	432730	S13
868.862000	0.000000	434432	S21
870.396000	0.000000	435199	S22
870.676000	0.000000	435339	S23
874.014000	0.000000	437008	S31
875.546000	0.000000	437774	S32
875.830000	0.000000	437916	S33
879.230000	0.000000	439616	S81
880.764000	0.000000	440383	S82
881.046000	0.000000	440524	S83
884.414000	0.000000	442208	S71
885.946000	0.000000	442974	S72
886.246000	0.000000	443124	S73
889.696000	0.000000	444849	S51
891.230000	0.000000	445616	S52
891.588000	0.000000	445795	S56
895.330000	0.000000	447666	S11
896.864000	0.000000	448433	S12
897.132000	0.000000	448567	S13
900.396000	0.000000	450199	S21
901.930000	0.000000	450966	S22
902.246000	0.000000	451124	S23
905.764000	0.000000	452883	S71
907.296000	0.000000	453649	S72
907.628000	0.000000	453815	S73
911.246000	0.000000	455624	S11
912.780000	0.000000	456391	S12
913.096000	0.000000	456549	S13
916.596000	0.000000	458299	S31
918.130000	0.000000	459066	S32
918.446000	0.000000	459224	S33
921.946000	0.000000	460974	S71
923.480000	0.000000	461741	S72
923.806000	0.000000	461904	S73
927.380000	0.000000	463691	S11
928.914000	0.000000	464458	S12
929.188000	0.000000	464595	S13
932.530000	0.000000	466266	S21
934.064000	0.000000	467033	S22
934.416000	0.000000	467209	S23
938.114000	0.000000	469058	S71
939.646000	0.000000	469824	S72
939.922000	0.000000	469962	S76
943.230000	0.000000	471616	S61
944.764000	0.000000	472383	S62
945.132000	0.000000	472567	S63
948.914000	0.000000	474458	S61
950.446000	0.000000	475224	S62
950.748000	0.000000	475375	S66
954.198000	0.000000	477100	S71
955.730000	0.000000	477866	S72
956.084000	0.000000	478043	S73
959.814000	0.000000	479908	S51
961.348000	0.000000	480675	S52
961.622000	0.000000	480812	S53
964.948000	0.000000	482475	S81
966.480000	0.000000	483241	S82
966.786000	0.000000	483394	S83
970.264000	0.000000	485133	S31
971.798000	0.000000	485900	S32
972.156000	0.000000	486079	S33
975.898000	0.000000	487950	S31
977.430000	0.000000	488716	S32
977.794000	0.000000	488898	S33
981.564000	0.000000	490783	S61
983.098000	0.000000	491550	S62
983.398000	0.000000	491700	S66
986.848000	0.000000	493425	S61
988.380000	0.000000	494191	S62
988.692000	0.000000	494347	S63
992.180000	0.000000	496091	S41
993.714000	0.000000	496858	S42
994.024000	0.000000	497013	S43
997.530000	0.000000	498766	S11
999.064000	0.000000	499533	S12
999.338000	0.000000	499670	S13
1002.664000	0.000000	501333	S61
1004.198000	0.000000	502100	S62
1004.502000	0.000000	502252	S63
1008.014000	0.000000	504008	S11
1009.548000	0.000000	504775	S12
1009.832000	0.000000	504917	S13
1013.214000	0.000000	506608	S71
1014.748000	0.000000	507375	S72
1015.022000	0.000000	507512	S73
1018.330000	0.000000	509166	S31
1019.864000	0.000000	509933	S32
1020.164000	0.000000	510083	S33
1023.614000	0.000000	511808	S61
1025.148000	0.000000	512575	S62
1025.458000	0.000000	512730	S63
1028.948000	0.000000	514475	S21
1030.480000	0.000000	515241	S22
1030.786000	0.000000	515394	S23
1034.264000	0.000000	517133	S81
1035.798000	0.000000	517900	S82
1036.086000	0.000000	518044	S83
1039.498000	0.000000	519750	S31
1041.032000	0.000000	520517	S32
1041.390000	0.000000	520696	S33
1045.098000	0.000000	522550	S11
1046.632000	0.000000	523317	S12
1046.968000	0.000000	523485	S13
1050.598000	0.000000	525300	S81
1052.132000	0.000000	526067	S82
1052.478000	0.000000	526240	S83
1056.198000	0.000000	528100	S21
1057.732000	0.000000	528867	S22
1058.048000	0.000000	529025	S23
1061.564000	0.000000	530783	S11
1063.098000	0.000000	531550	S12
1063.420000	0.000000	531711	S13
1066.982000	0.000000	533492	S21
1068.514000	0.000000	534258	S22
1068.846000	0.000000	534424	S23
1072.448000	0.000000	536225	S41
1073.982000	0.000000	536992	S42
1074.314000	0.000000	537158	S43
1077.982000	0.000000	538992	S31
1079.514000	0.000000	539758	S32
1079.852000	0.000000	539927	S33
1083.500000	0.000000	541751	S71
1085.032000	0.000000	542517	S72
1085.322000	0.000000	542662	S73
1088.732000	0.000000	544367	S11
1090.264000	0.000000	545133	S12
1090.570000	0.000000	545286	S13
1094.064000	0.000000	547033	S81
1095.598000	0.000000	547800	S82
1095.898000	0.000000	547950	S83
1099.348000	0.000000	549675	S61
1100.882000	0.000000	550442	S62
1101.150000	0.000000	550576	S63
1104.466000	0.000000	552234	S81
1105.998000	0.000000	553000	S82
1106.330000	0.000000	553166	S83
1109.932000	0.000000	554967	S51
1111.466000	0.000000	555734	S52
1111.824000	0.000000	555913	S53
1187.600000	0.000000	593801	S51
1189.132000	0.000000	594567	S52
1189.422000	0.000000	594712	S53
1192.832000	0.000000	596417	S21
1194.366000	0.000000	597184	S22
1194.712000	0.000000	597357	S23
1198.382000	0.000000	599192	S31
1199.916000	0.000000	599959	S32
1200.226000	0.000000	600114	S33
1203.716000	0.000000	601859	S21
1205.250000	0.000000	602626	S22
1205.534000	0.000000	602768	S23
1208.916000	0.000000	604459	S41
1210.450000	0.000000	605226	S42
1210.724000	0.000000	605363	S43
1214.050000	0.000000	607026	S61
1215.582000	0.000000	607792	S62
1215.856000	0.000000	607929	S63
1219.166000	0.000000	609584	S51
1220.700000	0.000000	610351	S52
1220.978000	0.000000	610490	S53
1224.332000	0.000000	612167	S21
1225.866000	0.000000	612934	S22
1226.230000	0.000000	613116	S23
1230.000000	0.000000	615001	S41
1231.532000	0.000000	615767	S42
1231.838000	0.000000	615920	S43
1235.316000	0.000000	617659	S31
1236.850000	0.000000	618426	S32
1237.118000	0.000000	618560	S33
1240.432000	0.000000	620217	S51
1241.966000	0.000000	620984	S52
1242.320000	0.000000	621161	S53
1246.050000	0.000000	623026	S11
1247.582000	0.000000	623792	S12
1247.930000	0.000000	623966	S13
1251.616000	0.000000	625809	S51
1253.150000	0.000000	626576	S52
1253.498000	0.000000	626750	S53
1257.150000	0.000000	628576	S21
1258.684000	0.000000	629343	S22
1259.042000	0.000000	629522	S26
1262.700000	0.000000	631351	S61
1264.232000	0.000000	632117	S62
1264.512000	0.000000	632257	S63
1267.900000	0.000000	633951	S81
1269.434000	0.000000	634718	S82
1269.744000	0.000000	634873	S83
1273.234000	0.000000	636618	S41
1274.766000	0.000000	637384	S42
1275.088000	0.000000	637545	S43
1278.668000	0.000000	639335	S81
1280.200000	0.000000	640101	S82
1280.478000	0.000000	640240	S83
1283.850000	0.000000	641926	S11
1285.384000	0.000000	642693	S12
1285.668000	0.000000	642835	S13
1289.034000	0.000000	644518	S51
1290.566000	0.000000	645284	S52
1290.856000	0.000000	645429	S53
1294.250000	0.000000	647126	S71
1295.784000	0.000000	647893	S72
1296.130000	0.000000	648066	S76
1299.834000	0.000000	649918	S71
1301.366000	0.000000	650684	S72
1301.714000	0.000000	650858	S73
1305.384000	0.000000	652693	S61
1306.916000	0.000000	653459	S62
1307.238000	0.000000	653620	S63
1310.816000	0.000000	655409	S81
1312.350000	0.000000	656176	S82
1312.646000	0.000000	656324	S83
1316.050000	0.000000	658026	S11
1317.584000	0.000000	658793	S12
1317.916000	0.000000	658959	S13
1321.518000	0.000000	660760	S21
1323.050000	0.000000	661526	S22
1323.388000	0.000000	661695	S23
1327.016000	0.000000	663509	S81
1328.550000	0.000000	664276	S82
1328.818000	0.000000	664410	S83
1332.100000	0.000000	666051	S51
1333.634000	0.000000	666818	S52
1333.908000	0.000000	666955	S53
1337.234000	0.000000	668618	S61
1338.766000	0.000000	669384	S62
1339.130000	0.000000	669566	S63
1342.884000	0.000000	671443	S81
1344.416000	0.000000	672209	S82
1344.774000	0.000000	672388	S83
1348.550000	0.000000	674276	S61
1350.084000	0.000000	675043	S62
1350.432000	0.000000	675217	S63
1354.118000	0.000000	677060	S41
1355.650000	0.000000	677826	S42
1355.930000	0.000000	677966	S43
1359.268000	0.000000	679635	S51
1360.800000	0.000000	680401	S52
1361.170000	0.000000	680586	S53
1364.968000	0.000000	682485	S81
1366.500000	0.000000	683251	S82
1366.800000	0.000000	683401	S83
1370.250000	0.000000	685126	S71
1371.784000	0.000000	685893	S72
1372.068000	0.000000	686035	S73
1375.434000	0.000000	687718	S31
1376.968000	0.000000	688485	S32
1377.310000	0.000000	688656	S33
1380.968000	0.000000	690485	S11
1382.500000	0.000000	691251	S12
1382.780000	0.000000	691391	S13
1386.118000	0.000000	693060	S41
1387.650000	0.000000	693826	S42
1387.946000	0.000000	693974	S43
1391.368000	0.000000	695685	S61
1392.900000	0.000000	696451	S62
1393.254000	0.000000	696628	S63
1397.002000	0.000000	698502	S81
1398.534000	0.000000	699268	S82
1398.882000	0.000000	699442	S83
1402.584000	0.000000	701293	S81
1404.118000	0.000000	702060	S82
1404.396000	0.000000	702199	S83
1407.734000	0.000000	703868	S41
1409.268000	0.000000	704635	S42
1409.542000	0.000000	704772	S43
1412.850000	0.000000	706426	S21
1414.384000	0.000000	707193	S22
1414.736000	0.000000	707369	S23
1418.502000	0.000000	709252	S31
1420.034000	0.000000	710018	S32
1420.398000	0.000000	710200	S33
1424.184000	0.000000	712093	S51
1425.718000	0.000000	712860	S52
1425.996000	0.000000	712999	S53
1429.334000	0.000000	714668	S41
1430.868000	0.000000	715435	S42
1431.162000	0.000000	715582	S43
1434.568000	0.000000	717285	S71
1436.102000	0.000000	718052	S72
1436.470000	0.000000	718236	S73
1440.252000	0.000000	720127	S71
1441.784000	0.000000	720893	S72
1442.142000	0.000000	721072	S76
1445.868000	0.000000	722935	S81
1447.402000	0.000000	723702	S82
1447.770000	0.000000	723886	S83
1451.568000	0.000000	725785	S51
1453.102000	0.000000	726552	S52
1453.470000	0.000000	726736	S53
1457.268000	0.000000	728635	S21
1458.802000	0.000000	729402	S22
1459.106000	0.000000	729554	S23
1462.584000	0.000000	731293	S41
1464.118000	0.000000	732060	S42
1464.424000	0.000000	732213	S43
1467.902000	0.000000	733952	S81
1469.434000	0.000000	734718	S82
1469.756000	0.000000	734879	S83
1473.302000	0.000000	736652	S51
1474.834000	0.000000	737418	S52
1475.156000	0.000000	737579	S53
1478.718000	0.000000	739360	S71
1480.252000	0.000000	740127	S72
1480.616000	0.000000	740309	S73
1484.368000	0.000000	742185	S51
1485.902000	0.000000	742952	S52
1486.244000	0.000000	743123	S53
1489.902000	0.000000	744952	S71
1491.434000	0.000000	745718	S72
1491.804000	0.000000	745903	S73
1495.568000	0.000000	747785	S31
1497.102000	0.000000	748552	S32
1497.402000	0.000000	748702	S33
1500.836000	0.000000	750419	S21
1502.368000	0.000000	751185	S22
1502.726000	0.000000	751364	S23
1506.486000	0.000000	753244	S61
1508.018000	0.000000	754010	S62
1508.334000	0.000000	754168	S63
1511.852000	0.000000	755927	S31
1513.386000	0.000000	756694	S32
1513.754000	0.000000	756878	S33
1517.536000	0.000000	758769	S41
1519.068000	0.000000	759535	S42
1519.432000	0.000000	759717	S43
1523.186000	0.000000	761594	S31
1524.718000	0.000000	762360	S32
1525.044000	0.000000	762523	S33
1528.636000	0.000000	764319	S31
1530.168000	0.000000	765085	S32
1530.522000	0.000000	765262	S33
1534.268000	0.000000	767135	S61
1535.802000	0.000000	767902	S62
1536.086000	0.000000	768044	S63
1539.452000	0.000000	769727	S21
1540.986000	0.000000	770494	S22
1541.348000	0.000000	770675	S23
1545.118000	0.000000	772560	S71
1546.652000	0.000000	773327	S72
1546.926000	0.000000	773464	S73
1550.236000	0.000000	775119	S61
1551.768000	0.000000	775885	S62
1552.042000	0.000000	776022	S63
1555.368000	0.000000	777685	S31
1556.902000	0.000000	778452	S32
1557.234000	0.000000	778618	S33
1560.804000	0.000000	780403	S21
1562.336000	0.000000	781169	S22
1562.668000	0.000000	781335	S23
1566.252000	0.000000	783127	S71
1567.786000	0.000000	783894	S72
1568.064000	0.000000	784033	S73
1571.436000	0.000000	785719	S61
