onset	duration	sample	trial_type
0.000000	0.000000	1	start
18.188000	0.000000	9095	S21
19.720000	0.000000	9861	S22
20.052000	0.000000	10027	S23
23.654000	0.000000	11828	S41
25.470000	0.000000	12736	S42
25.834000	0.000000	12918	S43
29.588000	0.000000	14795	S71
31.120000	0.000000	15561	S72
31.442000	0.000000	15722	S76
35.004000	0.000000	17503	S61
36.538000	0.000000	18270	S62
36.838000	0.000000	18420	S66
40.288000	0.000000	20145	S11
41.822000	0.000000	20912	S12
42.148000	0.000000	21075	S13
45.722000	0.000000	22862	S21
47.254000	0.000000	23628	S22
47.598000	0.000000	23800	S23
51.272000	0.000000	25637	S21
52.804000	0.000000	26403	S22
53.158000	0.000000	26580	S23
56.854000	0.000000	28428	S71
58.388000	0.000000	29195	S72
58.740000	0.000000	29371	S73
62.454000	0.000000	31228	S71
63.988000	0.000000	31995	S72
64.272000	0.000000	32137	S73
67.688000	0.000000	33845	S51
69.222000	0.000000	34612	S52
69.548000	0.000000	34775	S53
73.154000	0.000000	36578	S51
74.688000	0.000000	37345	S52
74.978000	0.000000	37490	S53
78.404000	0.000000	39203	S81
79.938000	0.000000	39970	S82
80.232000	0.000000	40117	S83
83.704000	0.000000	41853	S21
85.238000	0.000000	42620	S22
85.536000	0.000000	42769	S26
88.938000	0.000000	44470	S61
90.472000	0.000000	45237	S62
90.814000	0.000000	45408	S63
94.522000	0.000000	47262	S51
96.054000	0.000000	48028	S52
96.386000	0.000000	48194	S53
100.022000	0.000000	50012	S51
101.554000	0.000000	50778	S52
101.924000	0.000000	50963	S53
105.754000	0.000000	52878	S31
107.288000	0.000000	53645	S32
107.652000	0.000000	53827	S33
111.454000	0.000000	55728	S11
112.988000	0.000000	56495	S12
113.272000	0.000000	56637	S13
116.672000	0.000000	58337	S31
118.204000	0.000000	59103	S32
118.546000	0.000000	59274	S33
122.238000	0.000000	61120	S41
123.772000	0.000000	61887	S42
124.046000	0.000000	62024	S43
127.390000	0.000000	63696	S31
128.922000	0.000000	64462	S32
129.274000	0.000000	64638	S33
133.022000	0.000000	66512	S51
134.556000	0.000000	67279	S52
134.834000	0.000000	67418	S56
138.172000	0.000000	69087	S11
139.706000	0.000000	69854	S12
139.974000	0.000000	69988	S13
143.338000	0.000000	71670	S61
144.872000	0.000000	72437	S62
145.162000	0.000000	72582	S63
148.606000	0.000000	74304	S41
150.138000	0.000000	75070	S42
150.486000	0.000000	75244	S43
154.172000	0.000000	77087	S71
155.706000	0.000000	77854	S72
155.984000	0.000000	77993	S76
159.288000	0.000000	79645	S31
160.822000	0.000000	80412	S32
161.188000	0.000000	80595	S36
164.922000	0.000000	82462	S11
166.456000	0.000000	83229	S12
166.808000	0.000000	83405	S13
170.540000	0.000000	85271	S31
172.072000	0.000000	86037	S32
172.388000	0.000000	86195	S33
175.938000	0.000000	87970	S61
